"","N.C.1","N.C.2","N.C.3","N.C.4","N.SP3.1","N.SP3.2","N.SP3.3","N.SP3.4","E.C.1","E.C.2","E.C.3","E.C.4","E.SP3.1","E.SP3.2","E.SP3.3","E.SP3.4"
"Tpbg",2.47760353353859,2.44760036038669,2.30805555560725,2.61203551686732,3.27441751110235,3.24214082302472,3.61647493781739,4.07384736257801,2.25899087912861,2.44288628695865,2.74708101259943,2.29531147861268,3.23636063614443,2.93102786628855,3.61299298014865,3.16189453759235
"Traf1",4.51725653637509,4.71957851399435,3.33949207581134,4.13615608212266,5.54365830239143,4.51689411123085,4.55555215991208,4.77508439026136,3.95354028501926,4.12413678915611,4.56555604374437,3.93829154802921,5.44863416008376,5.57340260690917,5.36198350920112,5.3476511565807
"Traf3",3.71775425570605,4.24849040867803,4.39535332484407,4.29989523996491,5.31473901285895,5.4055335458063,5.32831986927188,5.42620515667109,4.5283661652959,4.31378963232522,4.52916190209288,4.58047178974514,5.66039929801134,5.42556815938176,5.19506531342902,5.1954752667006
"Traf5",4.32794312021777,4.31930089654336,4.18506758519055,4.00625214030458,5.77905583971132,5.77002473368372,5.6302817118088,5.67630836298662,4.16520673656617,4.3420979001418,4.00611358579608,4.25190599081043,5.57553212547127,5.34600626298181,5.3837445326584,5.3220655533981
"Plscr1",5.06893164441117,5.11191563236806,5.79157711768497,5.39228419415263,6.5346480397428,6.79814991699327,6.53142315029032,6.63849961079173,5.49400153062382,5.59190745413771,4.47849619868463,5.52751088124112,6.11095652368469,6.1470762790278,6.45278974840313,6.28387215230164
"Trex1",3.45218283782299,3.40328510151213,3.2717492844207,3.77101819781839,4.84298633290106,4.39154658355026,4.87316332343547,4.73540745376053,3.23175248926485,3.25755771092529,3.30594382001882,3.55279977979017,4.15943556271798,4.85542488444934,5.68140442917053,5.64153368390675
"Cmpk2",3.00304117682767,3.2970271027145,2.26508132660994,2.97941573850131,3.15299251814967,2.42844066086699,2.35399650963908,3.97397401962013,2.60067334749296,3.34595430868446,2.60191638500345,2.52222346980203,2.93109570171908,4.63782572702096,5.90336835207841,5.85091766190785
"Ucp3",6.38760455877299,6.42925675420916,6.52343396324189,6.51654989405016,4.29254271998805,5.50181759619543,4.49105020224225,4.42169689196229,4.92968765317686,5.53770321875042,5.64994838681946,5.63065231848525,4.89133590966967,3.8529503593568,3.33001072127053,3.83364111591214
"Ugcg",6.00034416627522,6.31075171285217,6.44216362513432,6.30958316229113,7.05669797914208,7.50642952778725,7.51226072229787,7.65464804869561,6.52536952065268,6.7823821371755,5.75730705350395,6.72807564269137,7.30084829012786,7.03620243022072,7.13483431279872,7.24937099493945
"Otulinl",6.58950747299225,7.02207233072349,7.0551073425049,6.90008739917445,5.80321765060712,5.68635031923333,5.71539404039728,5.80720441298783,6.98898132630246,7.05438141400705,6.21219535920806,7.03004269203241,5.93446148253652,5.74649767929948,5.87173932035427,6.01759574835136
"Arhgap39",7.16889759912381,6.98858268822227,7.1662689051987,7.1128250723204,5.95644642701688,5.50604640052692,5.79030038465051,6.10767841954539,7.02456738136712,7.09816133572126,7.47906597628667,7.21647740947459,6.11142361233384,6.14000688586067,6.07878813692071,5.99949263762502
"Vrk1",6.92602953150076,7.06769138266426,6.95385141541993,6.83762467880012,5.78830257582027,6.0675117770594,5.38581209249095,5.0421983714078,7.0164772126391,6.84928775272266,6.61706416251524,6.97432579814935,6.40983398977041,5.56377766998433,5.34592673219678,5.52885468013951
"Fgd4",5.2163779334962,5.15513207352681,5.37397551876053,5.08258161952245,4.29033529421361,4.07074544029536,4.11858449789154,4.57080262427394,5.04947226593052,5.21060135257423,4.66161384493403,5.3627292777195,3.74810467863368,4.489139138186,3.88358902382501,4.13526452452778
"Fam43a",5.09778642647857,5.00786635852559,4.03717321457471,4.9287861849872,5.69926147039715,5.16646077175549,5.88079224811594,5.5238012100399,3.84120666135002,3.78487482622861,4.95099440501158,4.15390645844136,4.8721813928656,6.11482048586292,5.58097636698927,5.38060972842897
"Dzip3",4.42211763829595,4.18427641570888,4.68911372275459,4.07318512685388,2.90002338933246,3.31803290474828,3.17278854992707,3.31803290474828,4.35801743626431,4.32171336816158,3.88938885549072,4.27114574738572,3.34585174111534,3.2595897485761,3.10707274387746,3.08456050265402
"Cyyr1",5.04231128264293,3.93968320502562,4.32340843834128,5.5405611003455,4.01858344549875,3.15332182118365,3.29031820541887,3.50313728834036,3.95426863207825,3.84376138986911,4.40211898464155,4.38193413362329,3.26272777730297,3.17165660120402,3.43645176522744,3.80222924298093
"Tfb1m",3.36151451538857,3.86118312493035,4.28291959404496,3.63592327314959,2.84106370346355,3.15546426878014,2.9177767261492,2.75569986036204,4.06349962837366,4.10457820083593,3.58178880891589,4.10252261606754,2.56899134011303,2.69118034043392,2.96245295368565,3.38343679968979
"Adamts10",4.96141054228006,4.8539485242317,3.96306931619599,4.60021208768288,3.70189510606523,3.3252874274927,2.81449211600498,2.77555337836745,4.38102645941234,4.61194347376687,6.06145156349476,5.01851794495135,3.6891962710495,2.95174569401041,2.73786514813713,3.02667866275872
"Adgrf5",5.72220166093216,4.98685531260849,4.8039366769024,6.52482266407444,4.86062197004264,3.90203791965621,4.01636962643894,4.13917408763955,5.02027921527108,4.503367008993,4.4997289720977,5.32011931307463,3.90100739036827,2.57403195534627,4.79696460388301,4.73839755204018
"Trerf1",6.35103574553891,6.39751529445631,6.32095060786866,6.11250934356738,5.37534987924276,5.46510391288401,5.14316493984652,4.86850629260233,6.26511983280741,6.44008607715353,6.17101026507923,6.35813263221497,5.84690538300466,5.22339118466278,4.4566237821117,4.55380420256252
"Kcng3",2.80552295499593,2.58723698119489,2.69894834544216,2.8420660320514,4.17404284376111,3.74818157437689,4.25178094419348,3.94597180267169,2.76568917655034,2.60482580347333,3.62054286912333,2.59524197580536,3.02356959637609,3.87899429190317,4.12631913684995,3.67474623104995
"Ttc7",5.89340224024379,5.64621763911623,5.43413002937272,5.48191368088947,4.77063846961597,5.17546529449651,4.70829511619136,4.2251685340566,5.71772194534781,5.61265194463741,6.07033528035955,5.82667675040117,5.61290425723336,4.72338919928267,4.32228233887981,4.46376289886776
"Svil",6.77965134975306,6.87122938110526,6.79672266272203,6.61972556182369,5.45301844033069,5.71367590686994,5.48206389845819,5.67233910116706,6.79472378295066,6.88946633027636,6.77957159916135,7.05346937703675,5.84131030866824,5.78059738168876,5.63842033408187,5.81305230054716
"Alpk2",2.22579297058354,2.00971058931569,2.35575402343422,2.27532099008925,3.1544799030062,4.02455617554556,3.43612420151115,3.4027593102147,2.0145364622596,2.02752928112679,2.31750417935381,2.31246833969234,3.30552701949537,2.96937888162608,3.34300072331828,3.69046627329543
"Xpc",4.59876067211895,4.5333771512069,4.82443315731103,4.28787072102241,3.97746123062186,3.57360033706812,3.31940747704182,3.60868193574161,4.97676113211504,4.45868736875331,5.01191974420683,4.77420107482934,3.67395703097003,3.90060043787228,3.83751539303076,3.78564055029756
"Zbtb14",5.12972770522691,5.1980404675349,5.86160520642351,5.25070176504751,4.41786896242062,3.79741712407463,4.21646620601554,4.53205896388721,5.54815402340814,5.36329736987336,4.33781418687333,5.35946171798554,4.65796583006429,4.83409192756621,4.8031610503333,4.98712661281482
"Ifi205",5.60147198280369,6.70220441758653,4.25000318075223,5.61081352673735,7.16291298198174,6.23445131553896,5.83352915310322,6.44790177428248,3.21163424882776,4.14581706905817,4.03616472755039,3.97329480538987,5.7130043530487,6.45876780366313,7.38947549143296,7.51731327642528
"Slc9a2",5.40052779182856,5.18300938302367,5.81136424308056,4.97543141860999,3.84305989092597,4.59558710727786,3.91081206099294,3.98361389638143,4.39683218344988,4.28545725149701,3.67969043407714,5.03169337053923,3.97189721576155,3.33001237754206,3.64561776957985,2.98150111425516
"Slc2a6",4.56927504737793,4.8048137210018,4.31161946228846,4.54508133150002,6.63631367659381,6.47521562916021,6.49936166091392,6.69888041615198,3.6809967945814,4.08490816901314,4.11994024200815,3.62166251049675,5.7216833839571,5.7641374365268,6.11605030929771,6.01494515285999
"Zer1",3.48210150888166,2.75870616273607,3.31092424813458,2.81636303044202,2.03197756611114,2.38930821683636,1.84450436349342,2.07231450609415,3.1538729107544,3.40543642690674,2.69669404655918,3.25798948029026,2.8933751144132,2.44092145821222,2.04483482755802,1.96667554249523
"Slc25a25",5.12982699437033,5.00519538710803,5.39783907246853,5.37580365723124,6.43111293998223,6.37269500383041,6.39067941712434,6.37253745717251,5.69843855417089,5.55020335729531,4.46457567078093,5.65657022010953,6.11696794029153,6.26478791202693,6.30977635355363,5.95467192088104
"Ikzf2",2.37222368823209,3.16864410754379,2.68077949593316,2.5713931978267,1.58670388627755,2.05999295211793,1.28456242349781,1.30843306180163,2.63906502703344,2.57972498012859,2.66495155833727,2.54866438752099,1.56465741287316,1.32431016497335,1.7013127263448,1.43562307925347
"Slc30a4",2.87989816909582,3.36392697501505,2.7333430009751,2.81268716780094,4.25495595827539,3.63664254662523,2.73952456950586,3.200480377178,3.69433121924655,3.90458028390796,3.58178880891589,3.20278234932367,4.69878490028115,4.39449081496438,4.98938807823655,5.42466254848334
"Mettl8",3.46642371757401,3.30139157788052,3.91060071588872,3.71254745879748,2.62539088030302,2.62762069431876,2.61739307567998,2.7842795409959,4.06416765387303,3.98286862939327,3.46555079908011,3.85020327808316,2.68623393931902,2.70483512621503,3.03641630654487,2.85088289824994
"4930402H24Rik",4.8100266985636,4.85743235633652,5.12803403306162,4.61661810873203,3.55856408135528,2.93994783850002,3.67888929700917,4.5806422197966,5.03142051503514,4.75184171048913,5.18560641218765,5.00218399205375,3.46580375530782,3.95433831083235,4.25943412890086,4.13771223808802
"Mavs",7.49308485754306,7.43732983340051,8.15052344012568,7.75631975069012,6.59217566894866,6.72931872820731,6.68350296721376,6.79246092248417,8.02356686467774,7.96032357890001,7.36618025001536,8.17312985032079,6.9055950077653,6.88277602345989,7.00203093386314,6.88315830779544
"Helz2",4.50580905320975,4.03779790813347,4.20207873899579,4.22049073681428,4.72196288335894,4.20663046622183,3.93103180861447,5.34124745955914,4.28391918723451,3.79696781983173,4.0617608894157,4.0611064491308,4.24028517228072,5.40306209881237,5.74875480273414,5.62635280603255
"Gpr171",5.21043920647429,5.40018347327217,4.12190963010249,4.81494305160416,5.44728526274955,5.72472898768395,5.66952005686006,5.51388924782781,4.07502891071896,4.75746398087685,4.33998967392795,4.86323492929991,5.2597570533013,5.57636838115286,5.72161589226429,5.91128122564119
"Gbp5",2.04707153935553,2.16131704900527,2.34561875475783,2.43923020906689,4.38747029732135,3.3263496770512,4.16552211446696,5.54247828805152,3.05347886668736,3.28998891879707,3.3467797796775,2.7357797831266,4.14645881992621,6.07715128819946,6.59454993233273,6.07117686295628
"Zc3h12a",6.86515154229057,6.9880133161973,6.98029240211013,7.08747991394855,8.3146658277419,8.46406117581269,8.2717432382835,8.31516930392296,7.30532326254961,7.3470205233219,7.09326193791344,7.33301104510356,8.37281701178363,8.2578766250362,7.99784071995951,7.91742239992858
"Themis2",8.56510658276248,8.53279932564975,8.92692779515723,8.69461360601894,7.45480938524511,7.72752363014306,7.06603559660028,7.22307968708019,8.72683994005701,8.50538024396071,8.1398448611972,8.83290414213201,8.00673626692908,7.6742329681537,7.13004100459559,7.12322996279944
"9130230L23Rik",2.92693273606849,3.29204401406121,3.51299913486452,3.14294404806422,4.63332188252577,4.46499961131163,4.82640704643566,5.01596945570783,3.22209241676685,3.26462352750699,2.3264229481469,2.93413457106168,4.28672884436953,4.53237598361818,4.58262535135036,4.04200370625109
"Atp10d",4.49581680227274,4.67193558167728,4.15448030638186,4.35649482520258,3.73102998312178,3.55647519389518,2.99554909569268,2.63663065916949,4.35984162386028,4.80294183885512,4.51520117836819,4.74987188919151,3.94354660028637,3.64602912321345,3.06333063150566,3.08828103264073
"Oasl1",2.87344727265284,3.50355578287219,2.65026090922761,2.88055114797793,4.9092577232652,3.32856505222306,4.46681725303753,5.92115277082428,2.35781890700989,3.1145322520499,2.64402189641098,2.57151921624035,4.62599292963803,7.20295561329211,6.56379104393228,6.28582099464605
"Map11",5.55514533328411,5.3570104216456,5.32983335278013,5.48385217962197,4.24822985289372,4.0870940155329,4.47401835489089,4.82568584387109,5.51559238237385,5.60630334298394,5.79508653996054,5.65180790316448,4.58998738242659,4.91206107115569,5.04254600191152,4.77884284683152
"Amz1",5.95227015048988,6.11930437882818,5.8084019456621,6.05871129520356,4.92095193880506,5.14726607448892,4.83049217306455,4.50858890983015,6.14253884578131,6.05648023028903,6.33337634080459,6.1927407705785,5.28309626453707,4.85514622994986,4.60069366336763,4.67044861117582
"Tnrc18",5.44232912824606,5.38221050234642,5.01618218035639,4.83201766598189,4.47337586146595,3.71354865269174,3.92030900856386,4.56328981720066,5.00610473290916,4.81161927173309,5.4987178494945,5.24782697145894,4.61544610098951,4.4808917836023,4.39190392205356,4.6873138557332
"Arhgap25",7.69329543178071,7.5694589541354,7.96665338532415,7.57934143559817,6.6136144543668,6.24626772672462,5.95241069366438,6.28121352899766,8.09358680611478,8.22467290986542,7.76979543409126,8.0523123069719,6.96978884510864,6.54059291352106,6.3031898166676,6.09049889194796
"Kmt5c",5.10819252175902,5.36758830574984,5.09574421298225,5.40699088093859,4.28571080203909,4.37482875014379,4.18927908514711,4.22761290278943,5.04670135077437,5.14793740729115,6.01643166169172,5.2658878410142,4.4481189277717,4.31353476138156,4.34971816008587,4.33355747530842
"B3gnt8",3.53239062556094,3.25702081816109,3.82160522339266,2.93304645994994,2.59325739895093,2.73828155438181,2.69374436906848,2.63982352787209,4.04532643342802,3.71209272725911,3.95148040381917,4.00822952650257,2.84443320468507,2.87430807872353,2.74776702832063,2.84615170035989
"Itpkc",2.44730393613742,3.20072321361182,3.10937981677115,3.59615963493475,4.46339754116616,4.75326749988798,4.54785676347212,4.61407712649486,3.42770768936455,3.32833118567101,3.60359474526852,3.19465738824331,3.5324178412631,3.95825266674574,3.85423972283252,3.85498956675313
"Rasgrp4",6.7615447244928,6.47845779055126,6.29252161131843,6.0066783149142,5.42804901897954,5.03369835430598,4.76622258937389,4.69358645176683,5.82931577007658,5.68798637042672,6.2086844806249,5.88610351724604,4.981975957404,4.83280462105159,4.4071797309789,4.61798782529937
"P2ry6",7.79524820170016,7.60052680014755,7.84746461585303,7.71002402297064,6.34762121590424,6.63454886845696,5.97851991541438,5.9404718615625,8.10917392174072,7.91362933165843,7.18424515108597,7.96606947108912,6.30426027133908,6.38281510847343,5.79688111097722,5.76068802380695
"Dcun1d3",4.11401291625484,3.91477487275576,4.24011735275147,4.39490875341954,5.8511821114001,5.54971582367057,6.27317758779788,6.33546055499416,3.94006378472265,3.61696953631963,3.50053581440044,3.88086095555736,4.41981626313185,4.73291078881127,5.38508953918076,5.01855226359398
"Zfp810",3.44204496310474,4.02344918969144,3.53024724780496,3.51495394038937,3.03873914198206,3.01799254202506,2.46723709069111,2.89033507781448,3.73284969920801,3.96964437098505,3.92545205402428,3.77891893318349,2.77886526026715,2.84988146842531,2.46355762147092,2.76885020327651
"Fam214a",4.51059041395457,4.6586709676714,4.47442017388453,4.456437930996,3.72275693700984,3.69572781050748,2.98052530587562,3.14878218904668,5.12218508847062,5.0595753301644,4.75211482947549,5.07587451706313,4.33886307434676,3.42521433590132,3.20662744864099,2.94165701386706
"5730507C01Rik",6.28411423789616,5.90613680254134,6.64043277807241,6.39216236016225,7.0117057217601,7.20955632080176,7.16571707546201,7.36679834653102,1.92503059117156,2.13117915312915,2.1523055265296,3.6843950914177,3.24386115282606,2.94419559730613,5.40114862462794,4.56474332312872
"Ints6l",6.25931607410158,6.488921276436,6.31272181819476,6.53383316526652,5.17772191611642,5.41642972194855,4.85597735172371,4.95487142902456,5.96502166977478,6.18374067421713,5.82420883288517,6.30434601944968,5.47337989643486,5.09775435319052,4.99898280690577,5.15632048927568
"Slfn10-ps",3.36246631329392,2.79021750712383,3.05440867794055,2.66013989972846,3.95981203374076,4.14790130442644,5.19601046404368,5.34897855857953,2.96787324741678,2.83776611736843,2.6214121462112,3.308099416374,3.92792081223062,4.57054925243913,5.25802458765781,5.50127054861056
"Clec5a",5.60584274209876,5.99835634480511,7.11731438210915,6.48700826594016,7.54169216263068,7.30318304656667,7.60822158708374,8.09532380012473,6.65525312947166,6.21000655345952,4.50393251158362,6.30375357952988,6.87524735645258,7.07292519314977,7.98054205377337,8.0365821326386
"Gadd45g",8.49170373612484,8.46239755064736,7.34583180364556,8.34789617456269,7.68204214073666,7.03082934381594,7.04990567447143,6.83212491972198,7.37206950831862,7.97673408047867,8.81380957128354,8.08941800414316,6.98567062901961,7.59457942611611,7.04740436168227,6.6809868414757
"Gapt",3.6227109576105,4.07392648948025,4.28623591309965,3.41354577615434,2.9827766029618,2.38533497797434,2.63450537587791,2.336610790325,4.33539846851917,4.17291172403546,2.78916314696039,3.73290117818705,2.56615636923184,2.3732466673758,2.67389361209145,2.87823576846636
"Erc2",4.70352300230655,4.84722945821484,4.62569856467744,4.72948006450062,3.55280504635521,3.44933928889498,3.73448167491223,3.90373185661617,2.15547940037184,1.84822465055992,2.54567625654788,2.05504726880361,1.79181477145352,1.86701705540244,2.00267590272059,1.63657528052452
"Oas1g",1.25749051319611,1.63926863832178,0.925426260458911,1.10059535130983,0.982246896503153,0.529781728430873,0.624835734045858,1.34501715839829,2.0976287549378,2.11996404572833,1.71911120712309,2.2057624353722,1.41060930152285,4.37507158194071,4.1795063456984,4.75175505817025
"Pced1b",5.51413660199537,5.1326453752099,4.94065891913598,5.33672239195631,3.75791396006577,4.17475654196862,3.63287020469988,3.5992161046311,4.92661207465451,5.094456969301,5.45093537974884,5.3632618634935,4.12785776843904,3.59605657668953,3.87569854375339,3.6276925496406
"Eci2",5.39984885970769,5.41204753709961,5.9277269815766,5.74378785657971,6.61871267453479,6.63653768604899,6.61501479408064,6.76219831945793,5.7112373493661,5.69941472552866,4.67018417283423,5.33551562076369,6.14380297255653,5.90011909006566,6.12916315120138,6.18890319942481
"Rasgrp3",4.78447030519862,3.93024938638167,3.28080368891561,4.19754678066583,3.79143501735475,2.82649159500953,2.69239208061513,2.57193615548312,3.09787541087095,3.14717375041259,3.5225612964298,3.0159510009662,2.65050320505547,2.59075238661029,2.72312921830207,2.70814527711018
"Gm4951",3.6722178487686,3.12950335496636,2.37242667243377,3.41844178550857,2.12974711022779,2.04817459915111,1.66378322243312,2.78670626549747,4.29025901283004,4.16642127840959,2.78391132509275,4.3807417753539,3.92364758490686,5.63496962927952,6.50333739047151,6.40630161720193
"Malt1",8.51478515604158,8.66749205618395,8.63423555214458,8.71481024748443,9.79263998906515,9.97267365051587,9.86251316803567,9.82848494331338,8.38987042991262,8.58377391064639,7.86065077984922,8.41753380451495,9.82109039227455,9.71493897811752,9.78648474451928,9.61154282573686
"Slco2a1",5.48678533837684,4.88994400307473,4.99617529333184,6.68278281271725,5.12364889238994,4.12453364005649,4.52218066263198,4.28139971785804,4.59746583828854,4.92993253957831,5.43152079488301,5.07253975448712,4.31771032134083,3.8535044318092,5.00643467027148,4.58604410343808
"Fam78a",2.88797963560603,3.19376995204539,2.71394305355885,3.20824657541965,2.40375624144682,2.27557637872152,1.97206051402538,2.49415337567731,2.84102610248007,3.26515090886131,3.14687800390809,3.03290715563683,2.34593770402009,2.09095754518581,2.08487726805108,1.6653603819527
"Ldlrad3",4.47475819004828,4.2472222359445,4.13789528272307,4.10170331236268,3.09018718933601,3.40183590585626,2.93525327588264,3.15472671902447,4.28599034580818,4.18490523576045,4.6300018869997,4.01160470049762,3.78361421139663,3.06143743967306,2.72601824599823,3.21491020248304
"Pde5a",3.34613047098334,2.4964066982995,1.94556821065676,3.1640537404905,2.12101330906927,1.89364977211644,1.20756473021344,0.979931612261788,1.67389271520799,2.20850673947648,1.99389495237945,2.05216884506317,1.4762439848079,1.48863913799675,1.70417045765696,1.42566977259811
"Bank1",4.95703526587486,5.01504365861397,2.70582793315364,4.30747545317693,4.24956704421427,2.81782376230352,2.4251240237814,2.49818184153764,2.78783211166148,3.24696769574988,4.00336358116101,3.03068028345111,2.80692657338455,3.52412190428993,2.9915438393814,2.96276919304518
"D630039A03Rik",4.83723127862714,4.77625902837032,5.55518472770806,5.29772186494851,2.89905340329413,3.97235912926153,3.27744802355178,3.26904030867509,5.28619930054705,5.26867479278367,4.69863528884894,5.39704823683964,4.11165144347375,3.82807789903761,3.70606604932388,3.97333318552478
"Mfsd7a",4.10784479821316,4.01778569144399,5.30953081231283,5.00972827197716,6.76569135450064,5.70824086087632,6.80799246082732,7.20230016181252,5.22977325515274,5.09182460619373,5.65580837622277,5.4346104773481,5.75911226116065,6.54788353596532,6.80967307391816,6.56721005236644
"Bicra",5.22074541019825,4.44113215002976,4.6613321153998,4.67080065344593,4.07955957571502,3.05669754871529,3.38627427098008,3.61135501517693,4.55880532694767,4.967942792104,4.95834246075007,4.8323501532748,3.71428692647694,4.1405541946205,3.68015671300781,3.23949409524204
"Nfkbid",7.59490079704511,7.52606799306053,6.73502388992356,7.29414832935191,8.53010316220584,8.33541089483337,8.22534071987512,8.21940854461519,7.05203451644355,7.43121196211397,7.05492236414676,7.05238570119602,7.99082487688939,7.73776006511576,8.22831934379678,7.93523848819622
"Mctp2",5.15014479851658,5.04762615330328,4.86563449880886,4.67998952784257,3.88277133759728,3.85702489872312,3.0846896585433,3.2231199893974,3.67848665299168,3.73454822172367,4.00087616297179,3.88882195052488,3.79829718851539,2.97711519879483,2.83573561345818,2.54048888240942
"Tnfrsf26",5.24737234061445,5.44187443079379,6.2727500842595,5.94802770014154,6.52957447238858,5.64296033205812,6.66766971965984,7.08014348036816,5.64806585922936,5.52409091047569,4.73712215482538,5.77375330522671,5.84815952820905,6.46409997802453,6.8357821818449,6.79916360535944
"Ppp1r3b",4.83898218917298,4.63902644286883,5.18310121610431,4.65694048867387,3.67682999565503,4.11005207013165,3.61759735010687,3.98349722625699,6.16136669535344,5.81358806520005,4.63764488162696,5.5375985824489,4.91357617423023,4.59019512956323,4.10839752493544,4.284444742517
"Zc3h12c",4.09048829637316,4.28536524582473,3.50920681323472,4.21020000408887,7.06145928745285,6.34046859858617,7.02811313408977,7.13085516179278,4.60744522830536,4.43767982398415,4.4223103397399,4.38854377239558,7.14646012376984,7.25154542267582,7.61723439502328,7.51900656112356
"Tarm1",2.50359564273322,2.547759469365,2.11126750767602,2.95708184015333,4.50094207816434,3.53508965532585,4.15448219802115,5.80305345310558,2.47519346610465,2.89719207498637,2.75118905882722,2.27926368762683,3.62425612253972,4.95056540313866,6.79480851637502,7.28810926947532
"Retnlg",1.79666860150309,1.23539366115113,0.637339794695348,2.21424223138785,2.07261180384213,2.93385079152638,1.3980715554936,1.12378484187649,0.902611424305819,0.722776504419192,1.27233062493909,0.992703904394406,2.0626501746923,0.98333871086261,2.92925248068258,2.49425246270802
"9930111J21Rik2",6.61130800609647,6.7699634482348,6.67532923341279,6.36310294783331,5.7168776750555,5.1158089030829,5.17403682709588,5.60967976961811,6.39162523061928,6.37220644149119,6.13498097272068,6.62376439009596,5.37927789167264,6.24558247678396,6.25121880284683,6.31182225046615
"Fam71f2",4.21522382939611,4.94677504592293,4.91610858555395,4.80161051788386,5.07253260884806,5.88050777847416,5.50926825339685,4.991113047093,4.76692897679824,5.02264895771953,3.5147496229455,5.03133725772557,6.30786843326598,6.22420169345675,5.38459250269786,4.78365755674791
"Mllt6",4.97658490266103,4.53213493493777,4.9719009673431,5.04939209099115,6.71166738234435,6.09339969379917,6.62056072817306,6.69097823081362,4.66756622665036,4.68088014408824,5.07983908259138,4.39486530960085,6.01279954779517,6.10731763280962,6.4506933474709,6.22887182213846
"Il17f",2.51691620980763,2.80067019228294,2.7296841282614,2.43509578989618,2.83448791981705,2.99657579581663,3.23941528160644,3.04379236534796,3.20664299812601,4.00434117025007,3.09671759606882,3.16206566422806,7.425634914613,5.20266237585427,5.90942660761066,6.60108060341346
"Nod2",3.93363660239974,4.15343672329945,3.69900775978511,3.99853262102311,5.40163752237327,5.08061019301713,4.86142218029718,5.15056829264114,4.12041698221469,4.36973557249864,4.07252020482372,3.77469622452156,5.33572990466386,4.93993361386146,5.29856138766105,5.22279908370665
"Olfr432",1.48961664921634,1.4119570346006,1.19035589086099,1.26129924917205,2.30619271254855,1.81547813043521,3.0427187157243,2.24693456781617,1.32645501333177,1.38190023443098,1.88075205336266,1.46568490585519,1.82443549405815,2.06621267193092,2.24140595762037,2.49641669500554
"Olfr433",1.60135698806702,1.33757829214257,1.02043353648086,1.01115409455106,2.57652857933604,1.4658860204218,2.82710917468859,2.7609933250669,1.06046796162611,1.16270442705218,0.995347948865757,0.96039581477802,1.31389962950461,1.7368070101632,3.38812896862811,2.83328822312976
"Cdc42ep3",8.05903151765174,7.93240605337243,7.90478252818141,7.76415687512401,6.38187712261925,6.46136659966054,6.37963549309177,6.51521830080131,8.27213169343142,8.47354061943969,7.55249679532293,8.28016044144356,7.26921587788073,6.98431840546296,6.52102071494459,6.74960978347642
"Plekhg3",5.48009984094334,5.34774191493814,5.23886646235504,5.23014329601047,4.28034698063912,4.45908546933907,4.39744948775438,4.62447056334906,4.94200706547849,5.13721284219609,5.61852737684388,5.42131734510953,4.25253635784935,4.00518441050187,4.10319846040857,4.06448184664252
"Map3k4",4.85890386845687,4.70241164946764,4.88521672947147,4.41465908502849,3.92315098348362,4.06405111899024,3.4405703955863,3.17414554961611,4.78232551403849,4.69756897039569,4.76635493007543,4.72705297040727,4.12400474273243,3.71798166963266,3.51266519853312,3.66647662685683
"Map3k8",6.84826051563432,6.90115588384087,7.07064917962926,6.96836081874912,7.79157265130371,8.09088060956614,7.96063134099004,8.12561331446642,6.67539618244169,6.52947460684413,6.0956648525435,6.6562092467084,7.29869130137236,7.09259177392835,7.4634987901469,7.27259487574986
"Creb3l1",2.70995124916975,2.55786058557653,2.91893513231575,2.58232312962956,3.90567102744081,3.4203151528811,4.54482404859143,4.5440265552529,2.51602324401596,2.9885584151436,3.20214574567092,2.61243015239953,3.04537127988715,3.94549983925081,5.08197867061843,4.98184465781439
"Poli",4.41559876357246,3.89780861360712,4.10135006532533,4.13776646732674,3.14967377829431,2.8516311422379,2.73397748492503,3.03776136595137,3.78224187256431,4.53514553265374,2.49909085562169,4.50273794774673,2.80366503960089,2.95935739071851,3.38430266588548,2.98115482462012
"Slc7a11",5.50172036247411,5.36244789139214,6.90054726906044,6.8237935548132,9.29731784647515,9.0106963705788,9.41755478406662,9.79010615949175,5.66919183303075,6.20656138527014,5.11721508447711,5.88891376642183,8.60792378054396,8.94192208564045,9.29673831707307,9.11005820759507
"Rnf217",6.0155991187338,6.01678213092581,6.2046132023626,5.72998710924493,4.71960567664367,5.47597916989904,4.26506067615577,4.40124233141697,6.31448542151491,6.37968076232012,5.64678983814315,6.60093692559051,6.1291492498688,5.30217183173299,5.28058858607237,5.44268823424861
"Sh3pxd2b",6.44975047097103,6.58664674200424,6.84483279977214,6.70272622328613,7.71163410961562,7.56098986594536,7.74611205488837,7.87141972861529,6.8807088156485,6.50967071659297,6.24361439634229,6.99702832130894,7.75846391978615,7.90819676160034,7.83124660314065,7.80609852354935
"Abcd2",8.69393898846107,8.69835937646815,8.9455579282706,8.72609638036249,6.85123162686617,7.28755321798905,7.049517948752,7.20540701162342,8.65398471693973,8.63857267816065,7.50984465735769,8.6673683566302,7.22575689611477,6.91610675462498,6.75851487846487,7.01748179946672
"Nrip1",7.48337560967522,7.71319836844283,7.93370801503914,7.60835826827758,6.54590782733206,6.80649051483901,6.51395659762022,6.61405587966195,8.07015276238817,8.14101525552665,7.17391849012991,8.13188535074362,7.41667426870731,6.78098623421837,6.30884262689516,6.81374549965927
